,memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used,Platform,id
36,256,burst,True,473315,0.072009,907090,492860,51.0,AWS,503
37,256,burst,True,504008,0.044601,914534,523409,51.0,AWS,503
38,256,burst,True,509770,0.034683,840269,529220,51.0,AWS,503
39,256,burst,True,553899,0.048404,905935,573820,51.0,AWS,503
40,256,burst,True,494292,0.045301,875361,513570,51.0,AWS,503
41,256,burst,True,500446,0.042395,900990,521620,51.0,AWS,503
42,256,burst,True,515052,0.035499,850994,534340,51.0,AWS,503
43,256,burst,True,499844,0.048759,850428,519140,51.0,AWS,503
44,256,burst,True,511432,0.049901,799916,531500,51.0,AWS,503
45,256,burst,True,506939,0.047826,895496,526380,51.0,AWS,503
46,256,burst,True,489761,0.040557,827002,510000,51.0,AWS,503
47,256,burst,True,556065,0.049389,926527,558900,51.0,AWS,503
48,256,burst,True,504140,0.072053,906721,525500,51.0,AWS,503
49,256,burst,True,525605,0.042159,901281,528310,51.0,AWS,503
50,256,warm,False,301,0.048238,96496,1740,51.0,AWS,503
51,256,warm,False,286,0.043951,90378,1770,51.0,AWS,503
52,256,warm,False,232,0.041659,97631,5460,51.0,AWS,503
53,256,warm,False,305,0.048879,82967,2090,51.0,AWS,503
54,256,warm,False,316,0.042415,80054,1840,51.0,AWS,503
55,256,warm,False,295,0.045919,101016,10630,51.0,AWS,503
56,256,warm,False,325,0.051301,99629,2060,51.0,AWS,503
57,256,warm,False,291,0.04195,93992,1950,51.0,AWS,503
58,256,warm,False,320,0.043329,94391,1940,51.0,AWS,503
59,256,warm,False,318,0.041659,113263,2020,51.0,AWS,503
60,256,warm,False,247,0.035268,87819,1550,51.0,AWS,503
61,256,warm,False,290,0.040115,77457,1830,51.0,AWS,503
62,256,warm,False,288,0.056313,111211,1720,51.0,AWS,503
63,256,warm,False,288,0.043305,75442,1860,51.0,AWS,503
64,256,warm,False,297,0.049292,84891,2029,51.0,AWS,503
65,256,warm,False,307,0.052266,107258,1870,51.0,AWS,503
66,256,warm,False,297,0.041638,77679,1970,51.0,AWS,503
67,256,warm,False,316,0.053498,121341,2130,51.0,AWS,503
68,256,warm,False,293,0.052223,98397,1860,51.0,AWS,503
69,256,warm,False,269,0.043462,99450,14710,51.0,AWS,503
70,256,warm,False,239,0.048317,100541,1630,51.0,AWS,503
71,256,warm,False,335,0.034212,97127,2060,51.0,AWS,503
72,256,warm,False,325,0.090906,123251,1740,51.0,AWS,503
73,256,warm,False,300,0.048448,80146,1800,51.0,AWS,503
74,256,warm,False,308,0.092475,123308,2460,51.0,AWS,503
75,256,warm,False,300,0.043662,93616,1800,51.0,AWS,503
76,256,warm,False,320,0.04152,90272,2050,51.0,AWS,503
77,256,warm,False,312,0.051846,85287,2009,51.0,AWS,503
78,256,warm,False,299,0.041602,79852,2090,51.0,AWS,503
79,256,warm,False,301,0.051912,118481,1810,51.0,AWS,503
80,256,warm,False,290,0.041873,97669,1910,51.0,AWS,503
81,256,warm,False,308,0.091783,121250,2110,51.0,AWS,503
82,256,warm,False,298,0.039825,97153,1820,51.0,AWS,503
83,256,warm,False,289,0.04635,109957,1760,51.0,AWS,503
84,256,warm,False,294,0.046287,92484,2220,51.0,AWS,503
85,256,warm,False,302,0.041161,86777,1990,51.0,AWS,503
86,256,warm,False,243,0.03494,88750,1660,51.0,AWS,503
87,256,warm,False,302,0.049208,120506,14440,51.0,AWS,503
88,256,warm,False,335,0.052041,100667,1870,51.0,AWS,503
89,256,warm,False,254,0.048066,95674,1710,51.0,AWS,503
90,256,warm,False,302,0.044885,101545,1870,51.0,AWS,503
91,256,warm,False,302,0.091503,141808,1890,51.0,AWS,503
92,256,warm,False,287,0.051991,103300,8860,51.0,AWS,503
93,256,warm,False,352,0.04604,89482,15160,51.0,AWS,503
94,256,warm,False,288,0.091299,120524,1870,51.0,AWS,503
95,256,warm,False,262,0.052521,86346,1620,51.0,AWS,503
96,256,warm,False,296,0.043592,100452,1870,51.0,AWS,503
97,256,warm,False,295,0.049169,102199,12260,51.0,AWS,503
98,256,warm,False,305,0.044024,115436,7960,51.0,AWS,503
99,256,warm,False,287,0.035327,86481,10990,51.0,AWS,503
100,256,sequential,False,320,0.036894,70120,1950,51.0,AWS,503
101,256,sequential,False,307,0.046881,82561,1860,51.0,AWS,503
102,256,sequential,False,343,0.040105,92092,2250,51.0,AWS,503
103,256,sequential,False,320,0.046897,81715,1810,51.0,AWS,503
104,256,sequential,False,311,0.040469,72504,0,,AWS,503
105,256,sequential,False,310,0.047175,84015,2050,51.0,AWS,503
106,256,sequential,False,317,0.069888,105362,1820,51.0,AWS,503
107,256,sequential,False,304,0.045628,101856,1840,51.0,AWS,503
108,256,sequential,False,356,0.043378,88089,2020,51.0,AWS,503
109,256,sequential,False,304,0.043277,74200,1860,51.0,AWS,503
110,256,sequential,False,300,0.04079,114923,1950,51.0,AWS,503
111,256,sequential,False,309,0.041028,71064,1850,51.0,AWS,503
112,256,sequential,False,355,0.040445,81807,2060,51.0,AWS,503
113,256,sequential,False,299,0.044094,81808,1690,51.0,AWS,503
114,256,sequential,False,306,0.039764,74521,1810,51.0,AWS,503
115,256,sequential,False,305,0.043719,95473,1830,51.0,AWS,503
116,256,sequential,False,320,0.039122,71432,1820,51.0,AWS,503
117,256,sequential,False,306,0.043839,76179,1860,51.0,AWS,503
118,256,sequential,False,306,0.044809,81294,1840,51.0,AWS,503
119,256,sequential,False,311,0.041632,96665,14560,51.0,AWS,503
120,256,sequential,False,298,0.046313,78177,1860,51.0,AWS,503
121,256,sequential,False,306,0.043766,76118,1850,51.0,AWS,503
122,256,sequential,False,295,0.048569,85893,1720,51.0,AWS,503
123,256,sequential,False,324,0.047128,86478,0,,AWS,503
124,256,sequential,False,353,0.042681,82051,1820,51.0,AWS,503
125,256,sequential,False,323,0.070168,110372,1900,51.0,AWS,503
126,256,sequential,False,305,0.041449,75668,0,,AWS,503
127,256,sequential,False,307,0.043666,74598,1720,51.0,AWS,503
128,256,sequential,False,328,0.04241,77204,1930,51.0,AWS,503
129,256,sequential,False,305,0.067721,119777,2300,51.0,AWS,503
130,256,sequential,False,306,0.041311,74412,1840,51.0,AWS,503
131,256,sequential,False,322,0.045464,81461,1810,51.0,AWS,503
132,256,sequential,False,302,0.038879,71719,1910,51.0,AWS,503
133,256,sequential,False,328,0.046708,75324,1830,51.0,AWS,503
134,256,sequential,False,309,0.043849,84393,1920,51.0,AWS,503
135,256,sequential,False,326,0.068587,110785,0,,AWS,503
136,256,sequential,False,315,0.067221,105169,1940,51.0,AWS,503
137,256,sequential,False,306,0.044865,90862,1920,51.0,AWS,503
138,256,sequential,False,338,0.043041,99361,1850,51.0,AWS,503
139,256,sequential,False,303,0.067615,120914,1910,51.0,AWS,503
140,256,sequential,False,333,0.045478,82993,1880,51.0,AWS,503
141,256,sequential,False,309,0.044602,78237,2060,51.0,AWS,503
142,256,sequential,False,319,0.037252,87605,0,,AWS,503
143,256,sequential,False,310,0.042803,97282,1910,51.0,AWS,503
144,256,sequential,False,318,0.044664,108807,1780,51.0,AWS,503
145,256,sequential,False,425,0.034109,79120,3960,51.0,AWS,503
146,256,sequential,False,298,0.038671,70913,1740,51.0,AWS,503
147,256,sequential,False,314,0.045847,96330,1830,51.0,AWS,503
148,256,sequential,False,328,0.040215,76165,2490,51.0,AWS,503
149,256,sequential,False,310,0.048189,85221,1730,51.0,AWS,503
0,256,sequential,False,5999,0.048354,72442,0,0.0,Workers,503
1,256,sequential,False,6001,0.035777,60054,0,0.0,Workers,503
2,256,sequential,False,6001,0.042508,67393,0,0.0,Workers,503
3,256,sequential,False,5999,0.039922,62589,0,0.0,Workers,503
4,256,sequential,False,5999,0.044294,69053,0,0.0,Workers,503
5,256,sequential,False,6001,0.043317,67404,0,0.0,Workers,503
6,256,sequential,False,6001,0.042204,73425,0,0.0,Workers,503
7,256,sequential,False,5999,0.040932,63012,0,0.0,Workers,503
8,256,sequential,False,6001,0.047994,74902,0,0.0,Workers,503
9,256,sequential,False,6000,0.041078,64145,0,0.0,Workers,503
10,256,sequential,False,5999,0.042518,64330,0,0.0,Workers,503
11,256,sequential,False,6000,0.03735,68956,0,0.0,Workers,503
12,256,sequential,False,6001,0.037124,63709,0,0.0,Workers,503
13,256,sequential,False,5999,0.044604,71905,0,0.0,Workers,503
14,256,sequential,False,6000,0.044166,72356,0,0.0,Workers,503
15,256,sequential,False,6001,0.042512,71674,0,0.0,Workers,503
16,256,sequential,False,6000,0.047992,72768,0,0.0,Workers,503
17,256,sequential,False,6000,0.044478,67150,0,0.0,Workers,503
18,256,sequential,False,5999,0.042184,69339,0,0.0,Workers,503
19,256,sequential,False,5999,0.056511,88161,0,0.0,Workers,503
20,256,sequential,False,6000,0.046029,72743,0,0.0,Workers,503
21,256,sequential,False,6000,0.043274,67034,0,0.0,Workers,503
22,256,sequential,False,5999,0.039923,68826,0,0.0,Workers,503
23,256,sequential,False,6001,0.040435,63875,0,0.0,Workers,503
24,256,sequential,False,6001,0.042723,68619,0,0.0,Workers,503
25,256,sequential,False,6001,0.03819,68269,0,0.0,Workers,503
26,256,sequential,False,5999,0.045703,73334,0,0.0,Workers,503
27,256,sequential,False,5999,0.038007,62738,0,0.0,Workers,503
28,256,sequential,False,6001,0.043974,70041,0,0.0,Workers,503
29,256,sequential,False,5999,0.044397,70333,0,0.0,Workers,503
30,256,sequential,False,6001,0.043914,69811,0,0.0,Workers,503
31,256,sequential,False,6000,0.041492,64222,0,0.0,Workers,503
32,256,sequential,False,5999,0.043357,73982,0,0.0,Workers,503
33,256,sequential,False,6001,0.041062,63656,0,0.0,Workers,503
34,256,sequential,False,6000,0.039004,65182,0,0.0,Workers,503
35,256,sequential,False,5999,0.041075,70104,0,0.0,Workers,503
36,256,sequential,False,6001,0.044703,68752,0,0.0,Workers,503
37,256,sequential,False,5999,0.038025,65046,0,0.0,Workers,503
38,256,sequential,False,6000,0.040922,63905,0,0.0,Workers,503
39,256,sequential,False,6001,0.039595,67580,0,0.0,Workers,503
40,256,sequential,False,6000,0.042271,62907,0,0.0,Workers,503
41,256,sequential,False,6000,0.03792,60084,0,0.0,Workers,503
42,256,sequential,False,6001,0.04167,65969,0,0.0,Workers,503
43,256,sequential,False,6001,0.040196,66078,0,0.0,Workers,503
44,256,sequential,False,5999,0.041172,64722,0,0.0,Workers,503
45,256,sequential,False,5999,0.03787,66556,0,0.0,Workers,503
46,256,sequential,False,5999,0.040566,64818,0,0.0,Workers,503
47,256,sequential,False,5999,0.043035,70968,0,0.0,Workers,503
48,256,sequential,False,6001,0.038651,64434,0,0.0,Workers,503
49,256,sequential,False,5999,0.042948,68276,0,0.0,Workers,503
50,256,burst,False,5999,0.049886,73901,0,0.0,Workers,503
51,256,burst,False,116000,0.049674,1246929,0,0.0,Workers,503
52,256,burst,False,5999,0.052092,89187,0,0.0,Workers,503
53,256,burst,False,5999,0.056247,84374,0,0.0,Workers,503
54,256,burst,False,5999,0.064179,89166,0,0.0,Workers,503
55,256,burst,False,6001,0.038535,59037,0,0.0,Workers,503
56,256,burst,False,6001,0.052753,79396,0,0.0,Workers,503
57,256,burst,False,6000,0.052633,83739,0,0.0,Workers,503
58,256,burst,False,5999,0.052573,81080,0,0.0,Workers,503
59,256,burst,False,6001,0.058105,89632,0,0.0,Workers,503
60,256,burst,False,5999,0.040988,72862,0,0.0,Workers,503
61,256,burst,False,6001,0.046724,70423,0,0.0,Workers,503
62,256,burst,False,6001,0.046579,70154,0,0.0,Workers,503
63,256,burst,False,6001,0.047057,74677,0,0.0,Workers,503
64,256,burst,False,6001,0.046908,78069,0,0.0,Workers,503
65,256,burst,False,115999,0.042092,1918911,0,0.0,Workers,503
66,256,burst,False,6001,0.044054,66385,0,0.0,Workers,503
67,256,burst,False,116000,0.040411,1098609,0,0.0,Workers,503
68,256,burst,False,6001,0.035274,69218,0,0.0,Workers,503
69,256,burst,False,5999,0.044108,77722,0,0.0,Workers,503
70,256,burst,False,6000,0.043588,69287,0,0.0,Workers,503
71,256,burst,False,116000,0.040143,1341258,0,0.0,Workers,503
72,256,burst,False,6000,0.046398,69579,0,0.0,Workers,503
73,256,burst,False,6001,0.046422,88849,0,0.0,Workers,503
74,256,burst,False,5999,0.046102,69475,0,0.0,Workers,503
75,256,burst,False,6001,0.041955,70309,0,0.0,Workers,503
76,256,burst,False,6001,0.034352,63418,0,0.0,Workers,503
77,256,burst,False,116000,0.041922,1424835,0,0.0,Workers,503
78,256,burst,False,6001,0.041799,68721,0,0.0,Workers,503
79,256,burst,False,5999,0.041862,74179,0,0.0,Workers,503
80,256,burst,False,116001,0.043544,1053238,0,0.0,Workers,503
81,256,burst,False,6000,0.038965,67869,0,0.0,Workers,503
82,256,burst,False,6001,0.043705,78225,0,0.0,Workers,503
83,256,burst,False,116000,0.043438,1566411,0,0.0,Workers,503
84,256,burst,False,5999,0.036401,62371,0,0.0,Workers,503
85,256,burst,False,6001,0.049308,74998,0,0.0,Workers,503
86,256,burst,False,6001,0.046648,74972,0,0.0,Workers,503
87,256,burst,False,6000,0.048255,76646,0,0.0,Workers,503
88,256,burst,False,115999,0.043878,2064431,0,0.0,Workers,503
89,256,burst,False,5999,0.047942,75239,0,0.0,Workers,503
90,256,burst,False,6001,0.047654,69576,0,0.0,Workers,503
91,256,burst,False,116000,0.041602,1350803,0,0.0,Workers,503
92,256,burst,False,6001,0.049725,71768,0,0.0,Workers,503
93,256,burst,False,116000,0.04735,1571692,0,0.0,Workers,503
94,256,burst,False,5999,0.049912,74927,0,0.0,Workers,503
95,256,burst,False,6000,0.048947,74652,0,0.0,Workers,503
96,256,burst,False,116000,0.047342,1428204,0,0.0,Workers,503
97,256,burst,False,6001,0.042675,73853,0,0.0,Workers,503
98,256,burst,False,5999,0.047006,71915,0,0.0,Workers,503
99,256,burst,False,6000,0.050672,80499,0,0.0,Workers,503
100,256,warm,False,116000,0.043186,1754126,0,0.0,Workers,503
101,256,warm,False,6001,0.03684,65457,0,0.0,Workers,503
102,256,warm,False,5999,0.043055,77098,0,0.0,Workers,503
103,256,warm,False,6000,0.043552,71643,0,0.0,Workers,503
104,256,warm,False,6001,0.043519,77616,0,0.0,Workers,503
105,256,warm,False,6000,0.039667,69139,0,0.0,Workers,503
106,256,warm,False,116000,0.048003,1341938,0,0.0,Workers,503
107,256,warm,False,6000,0.048216,77044,0,0.0,Workers,503
108,256,warm,False,116000,0.048273,1033304,0,0.0,Workers,503
109,256,warm,False,6000,0.047633,75315,0,0.0,Workers,503
110,256,warm,False,6000,0.040212,73694,0,0.0,Workers,503
111,256,warm,False,6000,0.045658,69557,0,0.0,Workers,503
112,256,warm,False,6000,0.045936,75578,0,0.0,Workers,503
113,256,warm,False,6000,0.047632,87061,0,0.0,Workers,503
114,256,warm,False,116000,0.046044,1179447,0,0.0,Workers,503
115,256,warm,False,6001,0.038262,67458,0,0.0,Workers,503
116,256,warm,False,6001,0.04061,66473,0,0.0,Workers,503
117,256,warm,False,116000,0.04032,1510595,0,0.0,Workers,503
118,256,warm,False,6000,0.04119,73962,0,0.0,Workers,503
119,256,warm,False,6000,0.041272,76110,0,0.0,Workers,503
120,256,warm,False,116001,0.044508,1545528,0,0.0,Workers,503
121,256,warm,False,6000,0.044759,76177,0,0.0,Workers,503
122,256,warm,False,5999,0.038081,68182,0,0.0,Workers,503
123,256,warm,False,6001,0.044552,78499,0,0.0,Workers,503
124,256,warm,False,116000,0.044373,2263425,0,0.0,Workers,503
125,256,warm,False,116000,0.046147,1423295,0,0.0,Workers,503
126,256,warm,False,6001,0.045771,72736,0,0.0,Workers,503
127,256,warm,False,115999,0.045833,1341117,0,0.0,Workers,503
128,256,warm,False,115999,0.046194,1541484,0,0.0,Workers,503
129,256,warm,False,6001,0.043675,69107,0,0.0,Workers,503
130,256,warm,False,6000,0.044679,70733,0,0.0,Workers,503
131,256,warm,False,6001,0.044539,68077,0,0.0,Workers,503
132,256,warm,False,116000,0.045056,1070450,0,0.0,Workers,503
133,256,warm,False,5999,0.044798,68517,0,0.0,Workers,503
134,256,warm,False,5999,0.048753,72148,0,0.0,Workers,503
135,256,warm,False,115999,0.041167,1828657,0,0.0,Workers,503
136,256,warm,False,5999,0.039542,71133,0,0.0,Workers,503
137,256,warm,False,116000,0.044138,1828742,0,0.0,Workers,503
138,256,warm,False,116000,0.044321,2337438,0,0.0,Workers,503
139,256,warm,False,6001,0.044038,71326,0,0.0,Workers,503
140,256,warm,False,116000,0.043872,1145459,0,0.0,Workers,503
141,256,warm,False,116000,0.037861,1145591,0,0.0,Workers,503
142,256,warm,False,6001,0.044024,67964,0,0.0,Workers,503
143,256,warm,False,6001,0.043798,65125,0,0.0,Workers,503
144,256,warm,False,116000,0.040672,1145544,0,0.0,Workers,503
145,256,warm,False,5999,0.035369,64889,0,0.0,Workers,503
146,256,warm,False,6000,0.045415,74287,0,0.0,Workers,503
147,256,warm,False,5999,0.048052,73753,0,0.0,Workers,503
148,256,warm,False,116000,0.042416,1854607,0,0.0,Workers,503
149,256,warm,False,6001,0.056535,88427,0,0.0,Workers,503
0,256,sequential,False,233,0.04147,118948,0,28.734375,Containers,503
1,256,sequential,False,248,0.036644,108712,0,28.734375,Containers,503
2,256,sequential,False,274,0.039825,116615,0,28.734375,Containers,503
3,256,sequential,False,229,0.042776,122411,0,28.734375,Containers,503
4,256,sequential,False,205,0.039713,120295,0,28.734375,Containers,503
5,256,sequential,False,205,0.041677,160486,0,28.734375,Containers,503
6,256,sequential,False,280,0.038631,135541,0,28.734375,Containers,503
7,256,sequential,False,431,0.037217,120423,0,28.734375,Containers,503
8,256,sequential,False,207,0.039382,118885,0,28.734375,Containers,503
9,256,sequential,False,187,0.03712,120727,0,28.734375,Containers,503
10,256,sequential,False,200,0.042133,119450,0,28.734375,Containers,503
11,256,sequential,False,282,0.038815,128529,0,28.734375,Containers,503
12,256,sequential,False,413,0.040444,112588,0,28.734375,Containers,503
13,256,sequential,False,213,0.040954,136495,0,28.734375,Containers,503
14,256,sequential,False,253,0.036123,111695,0,28.734375,Containers,503
15,256,sequential,False,202,0.038592,119573,0,28.734375,Containers,503
16,256,sequential,False,202,0.035808,162145,0,28.734375,Containers,503
17,256,sequential,False,290,0.051978,127720,0,28.734375,Containers,503
18,256,sequential,False,335,0.035951,111354,0,28.734375,Containers,503
19,256,sequential,False,221,0.044104,120947,0,28.734375,Containers,503
20,256,sequential,False,223,0.034026,116213,0,28.734375,Containers,503
21,256,sequential,False,306,0.037568,125682,0,28.734375,Containers,503
22,256,sequential,False,345,0.039482,123777,0,28.734375,Containers,503
23,256,sequential,False,264,0.049902,146796,0,28.734375,Containers,503
24,256,sequential,False,305,0.034711,109209,0,28.734375,Containers,503
25,256,sequential,False,233,0.041227,115590,0,28.734375,Containers,503
26,256,sequential,False,255,0.043699,135090,0,28.734375,Containers,503
27,256,sequential,False,196,0.041402,121055,0,28.734375,Containers,503
28,256,sequential,False,191,0.040952,154253,0,28.734375,Containers,503
29,256,sequential,False,256,0.03644,110827,0,28.734375,Containers,503
30,256,sequential,False,273,0.044759,127586,0,28.734375,Containers,503
31,256,sequential,False,216,0.040077,116400,0,28.734375,Containers,503
32,256,sequential,False,206,0.036418,159059,0,28.734375,Containers,503
33,256,sequential,False,202,0.040604,124106,0,28.734375,Containers,503
34,256,sequential,False,248,0.041345,130670,0,28.734375,Containers,503
35,256,sequential,False,188,0.036031,122671,0,28.734375,Containers,503
36,256,sequential,False,194,0.036089,110853,0,28.734375,Containers,503
37,256,sequential,False,250,0.039236,115267,0,28.734375,Containers,503
38,256,sequential,False,269,0.042014,160722,0,28.734375,Containers,503
39,256,sequential,False,192,0.040298,119605,0,28.734375,Containers,503
40,256,sequential,False,186,0.036006,118079,0,28.734375,Containers,503
41,256,sequential,False,194,0.039402,152123,0,28.734375,Containers,503
42,256,sequential,False,270,0.038813,112398,0,28.734375,Containers,503
43,256,sequential,False,187,0.037416,130391,0,28.734375,Containers,503
44,256,sequential,False,224,0.041491,121555,0,28.734375,Containers,503
45,256,sequential,False,200,0.041184,115966,0,28.734375,Containers,503
46,256,sequential,False,203,0.038627,155639,0,28.734375,Containers,503
47,256,sequential,False,243,0.040552,160209,0,28.734375,Containers,503
48,256,sequential,False,211,0.039042,114583,0,28.734375,Containers,503
49,256,sequential,False,316,0.0422,172583,0,28.734375,Containers,503
50,256,burst,False,181,0.045278,180803,0,28.609375,Containers,503
51,256,burst,False,132,0.045236,138256,0,28.609375,Containers,503
52,256,burst,False,100,0.046997,139856,0,28.609375,Containers,503
53,256,burst,False,152,0.04035,125533,0,28.609375,Containers,503
54,256,burst,False,224,0.045543,121083,0,28.609375,Containers,503
55,256,burst,False,93,0.042228,127776,0,28.609375,Containers,503
56,256,burst,False,281,0.042457,116472,0,28.609375,Containers,503
57,256,burst,False,241,0.036934,125787,0,28.609375,Containers,503
58,256,burst,False,150,0.04329,124894,0,28.609375,Containers,503
59,256,burst,False,213,0.044724,140921,0,28.609375,Containers,503
60,256,burst,False,97,0.041286,134432,0,28.609375,Containers,503
61,256,burst,False,211,0.034092,130318,0,28.609375,Containers,503
62,256,burst,False,101,0.041383,136951,0,28.609375,Containers,503
63,256,burst,False,108,0.041349,134492,0,28.609375,Containers,503
64,256,burst,False,243,0.041418,134706,0,28.609375,Containers,503
65,256,burst,False,277,0.048944,122448,0,28.609375,Containers,503
66,256,burst,False,138,0.048824,144302,0,28.609375,Containers,503
67,256,burst,False,236,0.041269,132285,0,28.609375,Containers,503
68,256,burst,False,156,0.049135,130748,0,28.609375,Containers,503
69,256,burst,False,185,0.04999,177955,0,28.609375,Containers,503
70,256,burst,False,109,0.035907,133280,0,28.609375,Containers,503
71,256,burst,False,322,0.041057,119514,0,28.609375,Containers,503
72,256,burst,False,154,0.04077,132915,0,28.609375,Containers,503
73,256,burst,False,220,0.041748,130917,0,28.609375,Containers,503
74,256,burst,False,111,0.037098,153658,0,28.609375,Containers,503
75,256,burst,False,306,0.043054,122135,0,28.609375,Containers,503
76,256,burst,False,175,0.046187,154024,0,28.609375,Containers,503
77,256,burst,False,233,0.04607,140157,0,28.609375,Containers,503
78,256,burst,False,184,0.045426,131257,0,28.609375,Containers,503
79,256,burst,False,91,0.037481,136358,0,28.609375,Containers,503
80,256,burst,False,104,0.045743,140904,0,28.609375,Containers,503
81,256,burst,False,116,0.045546,142009,0,28.609375,Containers,503
82,256,burst,False,145,0.046341,136924,0,28.609375,Containers,503
83,256,burst,False,111,0.046177,127284,0,28.609375,Containers,503
84,256,burst,False,244,0.037789,127223,0,28.609375,Containers,503
85,256,burst,False,257,0.048201,180748,0,28.609375,Containers,503
86,256,burst,False,86,0.049083,136987,0,28.609375,Containers,503
87,256,burst,False,88,0.044285,126803,0,28.609375,Containers,503
88,256,burst,False,108,0.044339,126748,0,28.609375,Containers,503
89,256,burst,False,193,0.038326,118798,0,28.609375,Containers,503
90,256,burst,False,99,0.04133,141634,0,28.609375,Containers,503
91,256,burst,False,159,0.044121,117825,0,28.609375,Containers,503
92,256,burst,False,127,0.043755,119272,0,28.609375,Containers,503
93,256,burst,False,142,0.042845,140085,0,28.609375,Containers,503
94,256,burst,False,186,0.040871,119087,0,28.609375,Containers,503
95,256,burst,False,85,0.04255,122913,0,28.609375,Containers,503
96,256,burst,False,95,0.044631,122625,0,28.609375,Containers,503
97,256,burst,False,267,0.037926,117472,0,28.609375,Containers,503
98,256,burst,False,158,0.04701,131382,0,28.609375,Containers,503
99,256,burst,False,90,0.050605,135466,0,28.609375,Containers,503
100,256,burst,False,105,0.051793,131594,0,28.609375,Containers,503
101,256,burst,False,110,0.050517,131450,0,28.609375,Containers,503
102,256,warm,False,327,0.041454,160698,0,28.609375,Containers,503
103,256,warm,False,116,0.049075,268700,0,28.609375,Containers,503
104,256,warm,False,140,0.048736,168033,0,28.609375,Containers,503
105,256,warm,False,334,0.048853,168267,0,28.609375,Containers,503
106,256,warm,False,128,0.052257,259897,0,28.609375,Containers,503
107,256,warm,False,240,0.039703,123258,0,28.609375,Containers,503
108,256,warm,False,137,0.049011,124485,0,28.609375,Containers,503
109,256,warm,False,111,0.039958,128929,0,28.609375,Containers,503
110,256,warm,False,270,0.039919,207219,0,28.609375,Containers,503
111,256,warm,False,140,0.046876,139174,0,28.609375,Containers,503
112,256,warm,False,200,0.040079,122356,0,28.609375,Containers,503
113,256,warm,False,197,0.044575,121168,0,28.609375,Containers,503
114,256,warm,False,218,0.044281,166755,0,28.609375,Containers,503
115,256,warm,False,142,0.041509,167329,0,28.609375,Containers,503
116,256,warm,False,88,0.044367,121245,0,28.609375,Containers,503
117,256,warm,False,86,0.049475,182594,0,28.609375,Containers,503
118,256,warm,False,98,0.049611,182488,0,28.609375,Containers,503
119,256,warm,False,177,0.049704,281434,0,28.609375,Containers,503
120,256,warm,False,213,0.042199,178787,0,28.609375,Containers,503
121,256,warm,False,372,0.041795,175864,0,28.609375,Containers,503
122,256,warm,False,268,0.0486,148924,0,28.609375,Containers,503
123,256,warm,False,209,0.041546,124499,0,28.609375,Containers,503
124,256,warm,False,191,0.047903,186184,0,28.609375,Containers,503
125,256,warm,False,113,0.048136,125352,0,28.609375,Containers,503
126,256,warm,False,125,0.048691,127670,0,28.609375,Containers,503
127,256,warm,False,220,0.038262,116884,0,28.609375,Containers,503
128,256,warm,False,227,0.044119,173016,0,28.609375,Containers,503
129,256,warm,False,98,0.041056,125108,0,28.609375,Containers,503
130,256,warm,False,141,0.046176,118708,0,28.609375,Containers,503
131,256,warm,False,96,0.043669,116557,0,28.609375,Containers,503
132,256,warm,False,217,0.037689,112693,0,28.609375,Containers,503
133,256,warm,False,130,0.042511,131089,0,28.609375,Containers,503
134,256,warm,False,141,0.045342,124680,0,28.609375,Containers,503
135,256,warm,False,146,0.045462,166262,0,28.609375,Containers,503
136,256,warm,False,92,0.047134,126671,0,28.609375,Containers,503
137,256,warm,False,162,0.041953,123841,0,28.609375,Containers,503
138,256,warm,False,224,0.037201,117881,0,28.609375,Containers,503
139,256,warm,False,199,0.04549,131577,0,28.609375,Containers,503
140,256,warm,False,204,0.045377,135713,0,28.609375,Containers,503
141,256,warm,False,128,0.046433,134446,0,28.609375,Containers,503
142,256,warm,False,95,0.044991,142516,0,28.609375,Containers,503
143,256,warm,False,93,0.052732,138748,0,28.609375,Containers,503
144,256,warm,False,368,0.044879,124647,0,28.609375,Containers,503
145,256,warm,False,112,0.044943,132150,0,28.609375,Containers,503
146,256,warm,False,88,0.045296,131281,0,28.609375,Containers,503
147,256,warm,False,276,0.041102,112868,0,28.609375,Containers,503
148,256,warm,False,140,0.050769,135299,0,28.609375,Containers,503
149,256,warm,False,171,0.050604,135655,0,28.609375,Containers,503
150,256,warm,False,189,0.046355,123700,0,28.609375,Containers,503
151,256,warm,False,167,0.051035,136264,0,28.609375,Containers,503
